FID,STRASSENNA,Shape_Leng,d_RADWEGAR,START_X,START_Y,END_X,END_Y
4408,Kistlerhofstraße,60.3330695,Getrennter Rad- und Gehweg,687708.394,5329931.735,687651.987,5329910.343
4409,Grünwalder Straße,463.2761021,Getrennter Rad- und Gehweg,691290.396,5331127.835,691078.864,5330715.931
4410,Boschetsrieder Straße,14.54813739,Getrennter Rad- und Gehweg,687877.3865,5330453.041,687863.8922,5330449.545
4411,Kistlerhofstraße,3.589487324,Übergang,687442.406,5329865.379,687438.8221,5329865.179
4412,Seybothstraße,80.6308962,Getrennter Rad- und Gehweg,690558.8873,5329296.1,690489.8666,5329254.416
4413,Seybothstraße,2.071934417,Übergang,690489.8666,5329254.416,690488.195,5329253.192
4414,Stäblistraße,4.205500618,Radweg,686761.4096,5329201.07,686757.2844,5329200.252
4415,Hansastraße,133.5350636,Getrennter Rad- und Gehweg,688313.4848,5333989.796,688395.5419,5333886.639
4416,Chiemgaustraße,20.07764062,Getrennter Rad- und Gehweg,692223.76,5331123.166,692242.3766,5331130.685
4417,Innsbrucker Ring,257.9727929,Radweg,695030.233,5333272.287,695014.3165,5333015.771
4418,Innsbrucker Ring,11.98083623,Übergang,694716.0982,5332197.086,694710.6844,5332186.398
4419,Innsbrucker Ring,6.149186309,Übergang,694841.7766,5332440.77,694839.6838,5332434.988
4420,Berg-am-Laim-Straße,9.79491509,Übergang,694838.8255,5334106.009,694848.3784,5334103.845
4421,Hechtseestraße,123.7930214,Getrennter Rad- und Gehweg,695003.5309,5332452.284,695117.0707,5332501.589
4422,Hechtseestraße,78.62521471,Getrennter Rad- und Gehweg,694837.5249,5332425.607,694913.7155,5332406.863
4423,Limesstraße,4.038364677,Übergang,679947.9867,5336101.006,679949.5512,5336097.283
4424,Balanstraße,214.3025307,Radweg,693402.9816,5333057.497,693488.927,5332862.934
4425,Limesstraße,190.5628604,Radweg,680105.1841,5335515.921,680173.3351,5335338.495
4426,Bauseweinallee,4.321952851,Übergang,683562.7787,5338948.377,683558.5209,5338949.119
4427,Mühlangerstraße,70.28918435,Getrennter Rad- und Gehweg (Zweirichtungsradweg),682889.2199,5338824.097,682826.0363,5338793.345
4428,Von-Kahr-Straße,7.995798662,Getrennter Rad- und Gehweg,683304.4032,5338955.94,683296.4917,5338954.782
4429,Mühlangerstraße,25.40365181,Getrennter Rad- und Gehweg (Zweirichtungsradweg),682903.4538,5338847.641,682881.0248,5338841.661
4430,Mühlangerstraße,9.936091545,Übergang,682924.6006,5338838.922,682915.5167,5338834.896
4431,Behringstraße,6.992709622,Übergang,682903.4538,5338847.641,682906.2475,5338841.231
4432,Eversbuschstraße,8.679140884,Übergang,683041.5174,5338909.221,683045.1681,5338901.347
4433,Limesstraße,3.748012813,Übergang,679946.4877,5336104.442,679947.9867,5336101.006
4434,Dülferstraße,25.17775299,Getrennter Rad- und Gehweg,689746.3367,5343193.098,689721.5077,5343197.274
4435,Dülferstraße,26.52420468,Getrennter Rad- und Gehweg,689488.5302,5343235.356,689462.8119,5343241.845
4436,Dülferstraße,68.49885037,Getrennter Rad- und Gehweg,689554.9448,5343218.588,689488.5302,5343235.356
4437,Dülferstraße,27.56653765,Getrennter Rad- und Gehweg,689634.6027,5343200.485,689607.6481,5343206.257
4438,Lerchenauer Straße,11.24717901,Getrennter Rad- und Gehweg,690205.1563,5339071,690197.773,5339079.405
4439,Moosacher Straße,44.74226675,Radweg (Zweirichtungsradweg),689720.3076,5340118.228,689676.6351,5340109.523
4440,Agnes-Bernauer-Straße,21.95772179,Übergang,684100.8285,5335072.54,684080.4419,5335080.68
4441,Moosacher Straße,51.52116062,Radweg (Zweirichtungsradweg),689873.5915,5340139.494,689822.6251,5340131.961
4442,Agnes-Bernauer-Straße,60.31013112,Getrennter Rad- und Gehweg,685675.458,5334867.85,685617.5591,5334879.348
4443,Schatzbogen,4.690212104,Übergang,697532.1859,5333703.652,697529.492,5333699.813
4444,Werinherstraße,12.49037749,Übergang,693500.5897,5332386.392,693512.7031,5332389.437
4445,Werinherstraße,139.2477172,Getrennter Rad- und Gehweg,693524.3157,5332391.832,693649.1045,5332444.679
4446,Werinherstraße,5.866110211,Getrennter Rad- und Gehweg,693649.1045,5332444.679,693652.6934,5332449.259
4447,Eintrachtstraße,2.198431827,Übergang,692800.0407,5332506.486,692801.6042,5332504.94
4448,Richard-Strauss-Straße,5.838454727,Übergang,694586.6411,5336153.494,694586.1823,5336159.314
4449,Richard-Strauss-Straße,11.91245953,Übergang,694606.769,5336148.99,694606.143,5336160.886
4450,Richard-Strauss-Straße,5.096522369,Übergang,694586.1823,5336159.314,694585.9092,5336164.403
4451,Richard-Strauss-Straße,8.72076554,Übergang,694606.143,5336160.886,694605.8021,5336169.6
4452,Sankt-Magnus-Straße,8.31663557,Übergang,691280.1325,5329959.075,691286.522,5329953.751
4453,Sankt-Magnus-Straße,18.21080864,Getrennter Rad- und Gehweg,691050.887,5330083.605,691066.1252,5330073.633
4454,Fürstenrieder Straße,13.88755422,Übergang,686238.2371,5331788.221,686240.835,5331774.578
4455,Ammerseestraße,5.615411202,Getrennter Rad- und Gehweg,686253.6918,5333359.824,686259.2162,5333360.831
4456,Bodenseestraße,4.047366918,Übergang,682196.6688,5335464.86,682192.7678,5335463.782
4457,Bodenseestraße,241.8752082,Gemeinsamer Geh- und Radweg,681136.4986,5335209.95,680902.4161,5335156.892
4458,Bodenseestraße,10.42118847,Gemeinsamer Geh- und Radweg,680902.4161,5335156.892,680894.9045,5335151.187
4459,Waldwiesenstraße,10.13218392,Übergang,684487.8217,5332872.143,684486.1326,5332862.152
4460,Waldwiesenstraße,9.660034651,Übergang,684403.6393,5332462.293,684402.5332,5332452.696
4461,Waldwiesenstraße,3.124924354,Übergang,684370.5878,5332186.048,684370.364,5332182.931
4462,Waldwiesenstraße,6.080306778,Übergang,684387.5596,5332274.334,684385.5253,5332268.604
4463,Waldwiesenstraße,3.673879529,Übergang,684397.0131,5332190.097,684396.4457,5332186.467
4464,Sauerbruchstraße,11.6984359,Übergang,684335.3523,5331874.134,684334.8397,5331862.447
4465,Sankt-Magnus-Straße,6.388348652,Übergang,691145.3234,5330052.896,691150.7919,5330049.593
4466,Würmtalstraße,3.550707889,Übergang,685616.5527,5331811.506,685613.0232,5331811.893
4467,Innsbrucker Ring,58.9623842,Getrennter Rad- und Gehweg,694580.4015,5333972.992,694594.1731,5333915.71
4468,Gotthardstraße,9.686029992,Übergang,685459.7397,5334450.183,685450.1062,5334451.19
4469,Berg-am-Laim-Straße,59.02535501,Getrennter Rad- und Gehweg,695162.5579,5334032.464,695220.7806,5334022.908
4470,Berg-am-Laim-Straße,9.411442487,Übergang,695427.2844,5333983.99,695436.5746,5333982.484
4471,Kreillerstraße,3.391120648,Übergang,696194.9844,5333786.184,696198.2965,5333785.456
4472,Innsbrucker Ring,9.626117287,Übergang,694839.6838,5332434.988,694837.5249,5332425.607
4473,Innsbrucker Ring,139.7548106,Getrennter Rad- und Gehweg,694837.5249,5332425.607,694790.8264,5332293.955
4474,Hansastraße,3.358326586,Übergang,688556.5744,5333688.106,688558.4783,5333685.339
4475,Guardinistraße,254.5786122,Getrennter Rad- und Gehweg,684874.9469,5332490.502,684629.082,5332553.897
4476,Zillertalstraße,11.06088848,Übergang,688287.44,5332719.402,688281.303,5332710.2
4477,Fürstenrieder Straße,2.455414032,Übergang,686232.4469,5331906.482,686232.85,5331904.06
4478,Heinrich-Lübke-Straße,3.726885899,Getrennter Rad- und Gehweg,696262.1974,5330666.13,696261.7735,5330662.427
4479,Wilhelm-Hoegner-Straße,5.227716835,Übergang,696260.8957,5330656.86,696260.1786,5330651.681
4480,Elektrastraße,16.02845096,Übergang,694943.8735,5336707.787,694941.8888,5336691.882
4481,Silvrettaweg,89.28098285,Getrennter Rad- und Gehweg (Zweirichtungsradweg),685285.7735,5329535.295,685371.9965,5329557.313
4482,Eintrachtstraße,11.44139155,Übergang,692922.5086,5332338.503,692926.0136,5332327.611
4483,Ungsteiner Straße,4.819396595,Getrennter Rad- und Gehweg,693301.908,5332362.953,693302.2007,5332358.143
4484,Wilhelm-Hoegner-Straße,7.118422387,Getrennter Rad- und Gehweg,696260.1786,5330651.681,696264.3859,5330645.939
4485,Fritz-Erler-Straße,4.366096313,Übergang,697015.8683,5330418.598,697014.1623,5330414.579
4486,Fritz-Erler-Straße,6.559576154,Übergang,697058.1983,5330398.974,697056.01,5330392.79
4487,Schloß-Berg-Straße,3.016174998,Getrennter Rad- und Gehweg,692909.3662,5331255.665,692909.9903,5331252.714
4488,Schloß-Berg-Straße,3.006496273,Getrennter Rad- und Gehweg,692883.7423,5331243.18,692882.6043,5331240.397
4489,Therese-Giehse-Allee,6.472065001,Übergang,696847.5852,5330477.392,696845.5229,5330471.257
4490,Zwiedineckstraße,85.96820506,Gemeinsamer Geh- und Radweg,683234.0614,5339191.636,683205.3141,5339271.96
4491,Moosacher Straße,51.89917278,Getrennter Rad- und Gehweg,690428.0074,5340226.669,690376.9602,5340221.726
4492,Eversbuschstraße,8.018515132,Übergang,682598.6637,5342135.379,682594.8838,5342128.307
4493,Bajuwarenstraße,26.20266701,Getrennter Rad- und Gehweg,697522.9993,5332590.09,697542.8675,5332607.17
4494,Situlistraße,81.17031088,Getrennter Rad- und Gehweg,694511.2761,5340913.32,694539.2244,5340988.689
4495,Bajuwarenstraße,51.96864424,Getrennter Rad- und Gehweg,698259.6811,5333176.228,698297.7823,5333210.886
4496,Bajuwarenstraße,29.00178565,Getrennter Rad- und Gehweg,697348.5694,5332368.2,697366.2843,5332391.163
4497,Bajuwarenstraße,19.08407872,Getrennter Rad- und Gehweg,697313.899,5332323.203,697325.4869,5332338.366
4498,Züricher Straße,133.5669831,Getrennter Rad- und Gehweg,686209.1895,5329844.262,686081.1102,5329860.413
4499,Echardinger Straße,30.68254854,Gemeinsamer Geh- und Radweg,695353.8322,5333333.711,695342.9392,5333305.042
4500,Züricher Straße,3.575144344,Übergang,685995.8769,5329866.697,685992.3699,5329867.392
4501,Rappelhofstraße,2.671200594,Getrennter Rad- und Gehweg,697009.759,5335245.664,697011.9521,5335247.189
4502,Kirchtruderinger Straße,5.43056696,Übergang,698946.4915,5333743.563,698951.7595,5333742.244
4503,Sankt-Martin-Straße,65.83379523,Getrennter Rad- und Gehweg,692995.1012,5332648.364,693056.3033,5332672.618
4504,Sankt-Martin-Straße,13.52678541,Übergang,692966.3145,5332637.569,692979.0145,5332642.225
4505,Säbener Straße,8.658726558,Fahrradstraße,691789.3086,5329626.262,691793.819,5329618.871
4506,Sonnwendjochstraße,52.29916872,Getrennter Rad- und Gehweg,697059.9887,5333442.61,697038.6903,5333394.861
4507,Sonnwendjochstraße,92.57653312,Getrennter Rad- und Gehweg,696995.1409,5333322.107,696953.002,5333239.808
4508,Heinrich-Wieland-Straße,139.9336867,Getrennter Rad- und Gehweg,696131.8213,5332779.066,696269.316,5332753.073
4509,Heinrich-Wieland-Straße,17.59734989,Übergang,696269.316,5332753.073,696286.5463,5332749.497
4510,Heinrich-Wieland-Straße,7.654916737,Übergang,696566.2748,5332637.652,696572.734,5332633.543
4511,Heinrich-Wieland-Straße,105.2390133,Getrennter Rad- und Gehweg,696372.9044,5332725.128,696471.043,5332687.162
4512,Boschetsrieder Straße,110.9237193,Getrennter Rad- und Gehweg,688958.0006,5330571.783,688848.8138,5330552.231
4513,Westendstraße,4.587735742,Übergang,687203.1234,5333703.509,687199.5902,5333700.583
4514,Boschetsrieder Straße,6.875851083,Übergang,688590.0397,5330522.317,688583.201,5330521.603
4515,Westendstraße,156.9653459,Getrennter Rad- und Gehweg,687121.9899,5333638.321,686993.7049,5333547.921
4516,Boschetsrieder Straße,7.459623349,Übergang,688288.9726,5330499.01,688281.571,5330498.082
4517,Mühlangerstraße,4.830830852,Übergang,680636.1368,5338494.164,680640.8916,5338495.018
4518,Paul-Ehrlich-Weg,322.3053665,Gemeinsamer Geh- und Radweg (Zweirichtungsradweg),681649.0145,5340461.063,681940.4801,5340590.603
4519,Ammerseestraße,306.481087,Getrennter Rad- und Gehweg,686259.2162,5333360.831,686563.5487,5333352.78
4520,Westendstraße,6.673955601,Übergang,687404.1843,5333993.535,687400.3543,5333988.069
4521,Westendstraße,4.849549741,Übergang,687400.3543,5333988.069,687397.4368,5333984.195
4522,Senftenauerstraße,11.52194825,Übergang,685820.2102,5333363.855,685813.8649,5333373.472
4523,Innsbrucker Ring,81.50100664,Getrennter Rad- und Gehweg,694781.4328,5332273.197,694745.3518,5332200.129
4524,Kreillerstraße,214.2747878,Getrennter Rad- und Gehweg,696814.2835,5333680.467,697023.6728,5333648.996
4525,Berg-am-Laim-Straße,7.665527996,Übergang,694967.6509,5334102.15,694975.1147,5334100.403
4526,Kreillerstraße,4.491709396,Übergang,696109.5374,5333806.854,696113.9334,5333805.932
4527,Kreillerstraße,48.166356,Getrennter Rad- und Gehweg,696131.7081,5333801.474,696178.5394,5333790.213
4528,Ehrwalder Straße,49.45609531,Getrennter Rad- und Gehweg,686458.512,5332318.99,686411.2125,5332304.613
4529,Treffauerstraße,29.28149197,Getrennter Rad- und Gehweg,687704.7303,5332406.355,687675.7447,5332410.507
4530,Ehrwalder Straße,127.2003613,Getrennter Rad- und Gehweg,687119.3597,5332485.735,686992.3337,5332480.52
4531,Höglwörther Straße,22.02213476,Getrennter Rad- und Gehweg,687804.0249,5331269.082,687786.2191,5331256.123
4532,Ehrwalder Straße,75.89295627,Getrennter Rad- und Gehweg,686682.437,5332377.545,686610.2065,5332354.253
4533,Höglwörther Straße,19.03810947,Getrennter Rad- und Gehweg (Zweirichtungsradweg),687476.5447,5331026.954,687461.2509,5331015.616
4534,Höglwörther Straße,9.5452399,Übergang,687692.4677,5331185.751,687684.647,5331180.278
4535,Höglwörther Straße,13.91563763,Übergang,687200.3022,5330822.281,687189.3979,5330813.636
4536,Gotthardstraße,82.99418912,Getrennter Rad- und Gehweg,686060.0391,5334394.038,685979.0544,5334402.269
4537,Uriweg,83.28106178,Getrennter Rad- und Gehweg (Zweirichtungsradweg),685228.4671,5329104.813,685290.4876,5329160.138
4538,Herterichstraße,11.64043477,Übergang,686635.1085,5328085.789,686623.7613,5328088.385
4539,Liesl-Karlstadt-Straße,29.95337423,Getrennter Rad- und Gehweg,685342.857,5328855.189,685317.5175,5328871.161
4540,Naupliastraße,4.606522814,Getrennter Rad- und Gehweg,691610.5822,5330010.215,691606.6735,5330007.898
4541,Forstenrieder Allee,37.77194858,Getrennter Rad- und Gehweg,685641.0401,5328251.513,685623.7224,5328217.989
4542,Züricher Straße,8.966909436,Getrennter Rad- und Gehweg,686015.4144,5329885.922,686009.0338,5329890.06
4543,Wolfratshauser Straße,4.616253429,Übergang,687562.3371,5327040.44,687562.2724,5327035.824
4544,Wilhelm-Leibl-Straße,10.06245745,Übergang,687545.8948,5326987.017,687552.6891,5326979.595
4545,Gilmstraße,166.0242224,Getrennter Rad- und Gehweg,686592.1555,5332636.822,686607.0315,5332471.472
4546,Gilmstraße,89.35446802,Getrennter Rad- und Gehweg,686607.6784,5332463.663,686616.4054,5332374.739
4547,Gilmstraße,185.332968,Getrennter Rad- und Gehweg,686577.1557,5332648.874,686593.08,5332464.248
4548,Silvrettaweg,24.57132042,Getrennter Rad- und Gehweg (Zweirichtungsradweg),685261.2785,5329533.429,685285.7735,5329535.295
4549,Forstenrieder Allee,68.53007716,Getrennter Rad- und Gehweg,686022.6502,5330236.826,686009.8335,5330169.512
4550,Neurieder Straße,2.102266751,Übergang,685233.6249,5328905.478,685231.5834,5328905.98
4551,Forstenrieder Allee,5.790161478,Getrennter Rad- und Gehweg,686013.5773,5329869.749,686013.4386,5329863.961
4552,Echardinger Straße,6.035099698,Gemeinsamer Geh- und Radweg,695342.9392,5333305.042,695339.4222,5333300.138
4553,Bad-Schachener-Straße,36.32748084,Getrennter Rad- und Gehweg,695703.7313,5332886.667,695738.7775,5332877.104
4554,Bad-Schachener-Straße,10.77074606,Übergang,695764.575,5332871.161,695774.5123,5332867.007
4555,Heinrich-Wieland-Straße,11.36568145,Übergang,696651.9132,5332581.354,696660.9542,5332574.466
4556,Heinrich-Wieland-Straße,50.57233052,Getrennter Rad- und Gehweg,696727.6512,5332520.92,696766.3308,5332488.34
4557,Kreillerstraße,89.50660408,Getrennter Rad- und Gehweg,697291.7622,5333605.423,697380.087,5333591.016
4558,Heinrich-Wieland-Straße,17.41263161,Übergang,696766.3308,5332488.34,696779.6606,5332477.137
4559,Kreillerstraße,11.31432788,Übergang,697687.8261,5333500.87,697698.1847,5333496.319
4560,Freischützstraße,3.683333627,Übergang,696588.7059,5338170.713,696587.2811,5338174.109
4561,Schwanseestraße,12.77491239,Übergang,693286.7474,5331290.789,693289.6072,5331278.339
4562,Herterichstraße,31.90442689,Getrennter Rad- und Gehweg,686871.3572,5328043.887,686841.4803,5328055.079
4563,Boschetsrieder Straße,62.52677547,Übergang,686629.7331,5330298.873,686577.0591,5330332.563
4564,Wasserburger Landstraße,226.9512176,Getrennter Rad- und Gehweg,701828.4368,5332220.794,702054.011,5332195.915
4565,Wasserburger Landstraße,127.1859031,Getrennter Rad- und Gehweg,700981.4439,5332457.484,701097.5406,5332405.717
4566,Berg-am-Laim-Straße,5.818118824,Übergang,695151.8344,5334061.838,695157.5747,5334060.889
4567,Kreillerstraße,2.977582304,Getrennter Rad- und Gehweg,697495.253,5333601.695,697498.1883,5333601.329
4568,Kreillerstraße,5.681790791,Übergang,696034.328,5333792.948,696039.7184,5333791.152
4569,Wasserburger Landstraße,101.2220883,Getrennter Rad- und Gehweg,701204.4776,5332371.479,701301.9223,5332344.09
4570,Garmischer Straße,7.856489269,Übergang,688261.3533,5334028.076,688256.3554,5334022.014
4571,Garmischer Straße,6.378607093,Getrennter Rad- und Gehweg,688313.4848,5333989.796,688310.2926,5333984.4
4572,Gottfried-Böhm-Ring,3.907180437,Getrennter Rad- und Gehweg,688630.6958,5331503.882,688626.9122,5331502.907
4573,Hofmannstraße,7.960592024,Übergang,688278.3462,5330482.981,688276.7915,5330475.173
4574,Kreillerstraße,9.107600415,Getrennter Rad- und Gehweg,696034.0014,5333828.412,696042.8268,5333826.163
4575,Claudius-Keller-Straße,151.2383534,Getrennter Rad- und Gehweg,693670.8662,5332464.525,693807.5703,5332527.686
4576, ,28.68765134,Gemeinsamer Geh- und Radweg,684035.2467,5331315.924,684009.9789,5331302.341
4577,Schirmerweg,84.69405168,Gemeinsamer Geh- und Radweg (Zweirichtungsradweg),682856.9457,5336891.172,682847.6055,5336974.579
4578,Am Perlacher Forst,103.3194854,Fahrradstraße,691689.8745,5329437.624,691600.3553,5329386.037
4579,Am Aubinger Feld,8.273880619,Gemeinsamer Geh- und Radweg (Zweirichtungsradweg),681118.5918,5338023.452,681112.7919,5338029.353
4580,Eichenauer Straße,185.136994,Radweg (Zweirichtungsradweg),678817.2533,5337041.719,678677.3149,5336923.212
4581,Eichenauer Straße,602.7321314,Radweg (Zweirichtungsradweg),678677.3149,5336923.212,678091.9531,5336948.219
4582,Isartalbahnweg,500.1711027,Gemeinsamer Geh- und Radweg (Zweirichtungsradweg),689065.6885,5329048.801,688922.0595,5328571.808
4583,Treffauerstraße,142.7607519,Getrennter Rad- und Gehweg,687904.0032,5332400.08,687761.3878,5332393.733
4584,Wolfratshauser Straße,291.294848,Gemeinsamer Geh- und Radweg (Zweirichtungsradweg),689208.0265,5330564.49,689235.0674,5330275.298
4585,Wolfratshauser Straße,111.7403502,Getrennter Rad- und Gehweg,689057.974,5329602.418,689006.4385,5329503.498
4586,Plinganserstraße,67.39705967,Getrennter Rad- und Gehweg,688992.6129,5332100.143,688994.2925,5332032.983
4587,Olof-Palme-Straße,179.8795031,Gemeinsamer Geh- und Radweg,700134.9779,5335047.686,700158.133,5334869.311
4588,Luise-Kiesselbach-Platz,3.663605096,Getrennter Rad- und Gehweg,687365.3065,5331939.743,687364.1567,5331943.221
4589,Heckenstallerstraße,8.121248425,Getrennter Rad- und Gehweg (Zweirichtungsradweg),687449.1382,5331665.257,687443.5468,5331671.147
4590,Michael-Hartig-Weg,55.3092956,Gemeinsamer Geh- und Radweg,697520.9951,5338228.428,697548.3516,5338190.222
