datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.07.17,00:00,23.59,Erhardt,3580,2490,6070,13.3,22.2,0.0,74,6.3
2025.07.18,00:00,23.59,Erhardt,4088,3050,7138,15.4,26.1,0.0,59,13.4
2025.07.19,00:00,23.59,Erhardt,3587,3098,6685,13.3,29.5,0.1,54,11.7
2025.07.20,00:00,23.59,Erhardt,4168,3802,7970,16.0,32.0,6.1,60,14.1
2025.07.21,00:00,23.59,Erhardt,2041,1459,3500,15.9,22.0,2.2,80,4.2
2025.07.22,00:00,23.59,Erhardt,4383,2956,7339,15.1,24.6,0.0,30,11.8
2025.07.23,00:00,23.59,Erhardt,4595,3219,7814,14.5,25.4,6.2,75,8.6
2025.07.24,00:00,23.59,Erhardt,1719,1380,3099,14.9,18.8,7.0,94,0.8
2025.07.25,00:00,23.59,Erhardt,2281,1822,4103,15.3,22.5,12.1,96,1.8
2025.07.26,00:00,23.59,Erhardt,561,615,1176,15.2,18.5,16.6,98,0.0
2025.07.27,00:00,23.59,Erhardt,1041,1491,2532,14.4,20.8,2.0,98,3.8
2025.07.28,00:00,23.59,Erhardt,1847,1336,3183,14.1,17.0,3.2,99,0.2
2025.07.29,00:00,23.59,Erhardt,2463,2025,4488,13.1,19.4,1.4,85,2.3
2025.07.30,00:00,23.59,Erhardt,2729,1869,4598,12.3,19.8,4.7,100,0.8
2025.07.31,00:00,23.59,Erhardt,3013,2175,5188,11.0,22.1,2.5,74,5.8
